transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
351.0,125.9,2.0,,1.0,,51.0,0.0,33.0,0.0
352.0,349.44,4.0,Travel,0.0,0.0,84.0,5.0,55.0,0.0
353.0,193.5,23.0,Clothing,0.0,,58.0,5.0,46.0,0.0
354.0,32.01,12.0,Food,0.0,0.0,76.0,3.0,32.0,0.0
355.0,13.17,7.0,Travel,0.0,,79.0,3.0,38.0,0.0
356.0,185.11,,Grocery,0.0,0.0,85.0,5.0,31.0,0.0
357.0,,20.0,Travel,0.0,0.0,74.0,2.0,33.0,0.0
358.0,158.64,1.0,Food,0.0,0.0,87.0,3.0,44.0,0.0
359.0,507.11,8.0,Clothing,0.0,0.0,88.0,0.0,45.0,0.0
360.0,154.22,16.0,Electronics,0.0,0.0,38.0,5.0,31.0,0.0
361.0,88.43,17.0,Electronics,0.0,0.0,75.0,,53.0,0.0
362.0,185.55,error_transaction_hour,Electronics,0.0,0.0,51.0,0.0,27.0,0.0
363.0,110.33,0.0,Clothing,0.0,0.0,,0.0,64.0,0.0
364.0,141.99,11.0,Electronics,0.0,1.0,92.0,3.0,26.0,0.0
365.0,510.86,19.0,Food,0.0,0.0,33.0,2.0,45.0,0.0
366.0,87.83,,CLOTHING,0.0,0.0,,5.0,31.0,0.0
367.0,584.84,20.0,Electronics,0.0,0.0,63.0,1.0,36.0,0.0
368.0,424.36,4.0,Grocery,0.0,0.0,39.0,4.0,30.0,0.0
369.0,8813.402647488014,7.0,,0.0,0.0,42.0,3.0,68.0,0.0
370.0,12.94,,Clothing,0.0,0.0,76.0,2.0,54.0,0.0
371.0,19.12,2.0,Travel,0.0,1.0,85.0,2.0,56.0,0.0
249876.49791231734,,5.0,Electronics,0.0,0.0,3091.5985282093216,4.0,69.0,0.0
,17.86,12.0,,0.0,0.0,77.0,100.66462167689161,20.0,0.0
374.0,206.8,11.0,Food,0.0,0.0,36.0,3.0,24.0,
375.0,13.29,18.0,Clothing,0.0,0.0,49.0,4.0,45.0,0.0
376.0,69.15,17.0,Food,0.0,0.0,49.0,2.0,31.0,0.0
377.0,335.43,23.0,Food,0.0,,,1.0,54.0,0.0
378.0,4.24,0.0,Food,0.0,1.0,31.0,5.0,65.0,1.0
379.0,303.22,6.0,Travel,0.0,0.0,73.0,1.0,69.0,0.0
380.0,59.6,11.0,Food,0.0,0.0,63.0,2.0,39.0,0.0
381.0,22.64,9.0,Electronics,0.0,0.0,99.0,5.0,48.0,0.0
382.0,214.77,11.0,Electronics,0.0,0.0,73.0,1.0,18.0,0.0
NAN,178.45,10.0,Grocery,0.0,0.0,58.0,0.0,64.0,0.0
384.0,377.89,3.0,Grocery,1.0,0.0,99.0,0.0,29.0,0.0
385.0,239.09,18.0,Food,0.0,,40.0,4.0,41.0,0.0
386.0,292.86,5.0,Food,1.0,0.0,39.0,4.0,47.0,0.0
387.0,59.64,8.0,Travel,0.0,0.0,64.0,0.0,63.0,0.0
388.0,35.16,error_transaction_hour,Food,0.0,0.0,31.0,3.0,65.0,0.0
389.0,249.98,9.0,Food,0.0,0.0,64.0,3.0,44.0,0.0
390.0,295.96,4.0,Food,1.0,0.0,90.0,1.0,33.0,0.0
391.0,838.26,,Clothing,0.0,0.0,94.0,2.0,38.0,0.0
392.0,95.77,8.0,Clothing,0.0,0.0,46.0,1.0,21.0,
393.0,83.74,1.0,Travel,0.0,0.0,83.0,4.0,19.0,0.0
394.0,269.63,17.0,Travel,0.0,0.0,29.0,1.0,38.0,
395.0,75.01,,ELECTRONICS,0.0,0.0,42.0,1.0,24.0,0.0
396.0,480.62,0.0,Travel,0.0,0.0,35.0,3.0,54.0,0.0
397.0,351.87,23.0,Electronics,0.0,0.0,32.0,0.0,24.0,0.0
398.0,100.86,,Food,0.0,0.0,44.0,1.0,19.0,0.0
error_transaction_id,250.16,11.0,Travel,0.0,0.0,99.0,4.0,29.0,0.0
249876.49791231734,252.83,9.0,Travel,,0.0,83.0,4.0,18.0,0.0
401.0,19.59,1.0,Travel,0.0,0.0,49.0,1.0,20.0,0.0
402.0,,8.0,Electronics,1.0,1.0,82.0,6.0,18.0,1.0
403.0,126.67,,Electronics,0.0,0.0,43.0,,52.0,0.0
404.0,,22.0,Grocery,0.0,0.0,26.0,1.0,33.0,0.0
405.0,69.43,23.0,Electronics,0.0,0.0,82.0,,68.0,0.0
406.0,406.58,21.0,Electronics,0.0,0.0,90.0,3.0,25.0,0.0
error_transaction_id,88.74,578.7406093489149,Clothing,0.0,0.0,31.0,3.0,38.0,0.0
,1.96,10.0,Travel,0.0,0.0,75.0,2.0,68.0,0.0
409.0,424.42,22.0,Electronics,0.0,0.0,57.0,1.0,22.0,0.0
410.0,17.23,10.0,Travel,0.0,0.0,99.0,1.0,48.0,0.0
411.0,69.24,16.0,Travel,0.0,0.0,37.0,,2168.5517593064765,0.0
412.0,539.46,3.0,Clothing,0.0,0.0,34.0,3.0,18.0,0.0
413.0,541.43,12.0,Travel,0.0,1.0,83.0,3.0,40.0,
414.0,153.36,6.0,Electronics,0.0,0.0,,2.0,30.0,0.0
415.0,179.86,15.0,Travel,0.0,0.0,44.0,4.0,49.0,0.0
416.0,107.1,0.0,Grocery,0.0,0.0,38.0,1.0,22.0,0.0
417.0,62.46,12.0,Grocery,0.0,1.0,64.0,2.0,2168.5517593064765,0.0
418.0,71.73,0.0,Clothing,0.0,0.0,31.0,2.0,68.0,0.0
419.0,200.94,10.0,Electronics,0.0,0.0,93.0,,,0.0
420.0,251.25,5.0,Clothing,0.0,0.0,30.0,2.0,24.0,0.0
421.0,282.28,19.0,Grocery,,0.0,64.0,1.0,30.0,0.0
422.0,280.59,2.0,Electronics,0.0,0.0,77.0,1.0,49.0,0.0
423.0,17.21,11.0,Travel,0.0,0.0,33.0,2.0,63.0,0.0
424.0,122.77,4.0,Electronics,0.0,0.0,89.0,3.0,35.0,0.0
425.0,10.67,8.0,Food,0.0,1.0,44.0,3.0,63.0,0.0
426.0,143.54,,Electronics,0.0,0.0,30.0,100.66462167689161,62.0,0.0
427.0,104.86,9.0,Travel,0.0,0.0,63.0,1.0,25.0,0.0
428.0,393.59,18.0,Food,0.0,0.0,45.0,,46.0,0.0
429.0,77.79,4.0,Clothing,0.0,0.0,61.0,6.0,37.0,0.0
430.0,22.41,4.0,Electronics,0.0,0.0,36.0,2.0,43.0,0.0
431.0,27.78,8.0,Clothing,0.0,0.0,94.0,4.0,35.0,0.0
432.0,258.02,19.0,Electronics,0.0,0.0,39.0,5.0,63.0,0.0
433.0,173.32,16.0,Grocery,0.0,0.0,45.0,2.0,19.0,0.0
434.0,19.19,9.0,Grocery,0.0,0.0,70.0,0.0,60.0,0.0
435.0,15.81,20.0,Travel,0.0,0.0,95.0,2.0,64.0,0.0
436.0,217.3,0.0,Grocery,0.0,0.0,34.0,6.0,59.0,1.0
437.0,13.6,21.0,Food,0.0,0.0,90.0,2.0,66.0,0.0
438.0,8813.402647488014,15.0,Food,0.0,0.0,63.0,4.0,41.0,0.0
439.0,220.5,14.0,Electronics,0.0,0.0,46.0,1.0,60.0,0.0
440.0,15.27,22.0,Clothing,0.0,0.0,66.0,2.0,25.0,0.0
441.0,15.96,16.0,Food,0.0,0.0,30.0,1.0,39.0,0.0
442.0,776.78,19.0,Electronics,1.0,0.0,,2.0,51.0,0.0
443.0,84.39,12.0,Clothing,0.0,0.0,61.0,3.0,49.0,0.0
444.0,83.35,0.0,Grocery,1.0,0.0,30.0,2.0,52.0,
445.0,301.6,7.0,Electronics,0.0,0.0,97.0,2.0,42.0,0.0
446.0,529.59,4.0,Clothing,0.0,,53.0,1.0,24.0,0.0
447.0,768.38,5.0,Travel,0.0,0.0,93.0,4.0,31.0,0.0
448.0,251.98,22.0,,0.0,0.0,75.0,5.0,61.0,
449.0,84.96,19.0,Food,0.0,0.0,,0.0,46.0,0.0
,15.69,13.0,Clothing,0.0,0.0,61.0,2.0,2168.5517593064765,0.0
451.0,270.22,21.0,Travel,0.0,0.0,70.0,3.0,,
452.0,147.12,22.0,Food,0.0,1.0,49.0,2.0,24.0,0.0
453.0,99.37,10.0,ELECTRONICS,0.0,0.0,61.0,0.0,50.0,0.0
454.0,426.28,5.0,Electronics,0.0,0.0,47.0,4.0,34.0,0.0
455.0,21.22,error_transaction_hour,Clothing,1.0,0.0,,6.0,36.0,0.0
456.0,122.13,12.0,Clothing,0.0,0.0,76.0,3.0,42.0,0.0
457.0,2.06,11.0,,0.0,0.0,27.0,1.0,25.0,0.0
458.0,113.82,21.0,Clothing,1.0,0.0,97.0,0.0,,0.0
459.0,10.43,1.0,Travel,0.0,0.0,96.0,1.0,20.0,0.0
460.0,22.77,20.0,Travel,0.0,0.0,52.0,4.0,48.0,0.0
461.0,22.5,2.0,Food,0.0,,58.0,1.0,61.0,
462.0,188.56,22.0,Travel,0.0,0.0,89.0,,25.0,0.0
463.0,246.71,3.0,Electronics,1.0,0.0,53.0,1.0,21.0,0.0
464.0,157.6,16.0,Food,0.0,0.0,28.0,0.0,49.0,0.0
465.0,589.45,21.0,,0.0,0.0,92.0,1.0,24.0,0.0
466.0,error_amount,5.0,Clothing,0.0,0.0,86.0,3.0,31.0,0.0
467.0,60.56,6.0,Travel,0.0,0.0,,3.0,51.0,0.0
468.0,error_amount,14.0,Grocery,0.0,,91.0,1.0,22.0,0.0
469.0,45.55,10.0,Food,0.0,0.0,26.0,2.0,29.0,0.0
470.0,594.52,23.0,Travel,0.0,0.0,,,54.0,0.0
471.0,2.2,2.0,Travel,0.0,4.309730005094243,56.0,0.0,2168.5517593064765,0.0
472.0,630.45,5.0,Electronics,0.0,0.0,27.0,0.0,,0.0
473.0,7.94,error_transaction_hour,Clothing,0.0,1.0,41.0,0.0,30.0,0.0
474.0,399.19,13.0,Clothing,0.0,0.0,36.0,1.0,42.0,0.0
475.0,135.03,8.0,Electronics,0.0,0.0,3091.5985282093216,1.0,,
476.0,892.23,17.0,Electronics,0.0,0.0,,1.0,59.0,0.0
477.0,13.8,18.0,Grocery,1.0,0.0,96.0,5.0,61.0,0.0
478.0,145.28,11.0,Food,0.0,0.0,65.0,0.0,65.0,0.0
479.0,627.04,12.0,Clothing,0.0,0.0,26.0,2.0,34.0,0.0
480.0,133.28,,Electronics,0.0,0.0,77.0,3.0,38.0,0.0
481.0,178.67,11.0,Electronics,0.0,0.0,58.0,2.0,32.0,0.0
482.0,214.18,17.0,Food,0.0,0.0,98.0,0.0,43.0,0.0
483.0,109.1,8.0,Electronics,0.0,0.0,64.0,3.0,,0.0
,177.78,16.0,Grocery,0.0,0.0,95.0,5.0,52.0,0.0
485.0,158.01,20.0,Food,0.0,0.0,89.0,3.0,43.0,0.0
486.0,416.56,15.0,Grocery,0.0,,79.0,3.0,29.0,0.0
487.0,8.37,16.0,Travel,0.0,0.0,98.0,2.0,39.0,
488.0,59.37,20.0,Clothing,,0.0,75.0,4.0,27.0,0.0
489.0,540.72,23.0,Electronics,0.0,0.0,29.0,4.0,26.0,0.0
,397.74,7.0,Food,0.0,0.0,80.0,2.0,,0.0
491.0,109.47,10.0,GROCERY,0.0,1.0,45.0,2.0,51.0,0.0
,174.23,,Clothing,0.0,0.0,82.0,4.0,38.0,0.0
493.0,58.48,1.0,Clothing,0.0,0.0,97.0,5.0,50.0,0.0
494.0,37.51,7.0,Electronics,1.0,1.0,55.0,,27.0,0.0
495.0,112.15,11.0,Clothing,0.0,0.0,70.0,2.0,62.0,0.0
496.0,78.47,20.0,Electronics,0.0,0.0,51.0,3.0,24.0,0.0
,157.72,0.0,Travel,0.0,0.0,94.0,3.0,45.0,0.0
498.0,14.57,22.0,Electronics,0.0,0.0,55.0,2.0,35.0,0.0
499.0,659.69,12.0,Grocery,0.0,0.0,65.0,2.0,32.0,0.0
500.0,771.1,21.0,Clothing,0.0,0.0,69.0,3.0,,0.0
,215.62,20.0,Clothing,0.0,0.0,60.0,3.0,47.0,0.0
502.0,138.25,16.0,Clothing,0.0,0.0,26.0,3.0,42.0,0.0
503.0,66.67,13.0,Electronics,0.0,0.0,86.0,3.0,67.0,0.0
504.0,302.56,13.0,Food,1.0,0.0,45.0,1.0,67.0,0.0
505.0,207.78,15.0,Electronics,0.0,,58.0,3.0,62.0,0.0
506.0,31.95,16.0,Grocery,0.0,0.0,37.0,,47.0,0.0
507.0,435.29,5.0,Electronics,0.0,0.0,,1.0,33.0,0.0
508.0,311.22,6.0,Clothing,0.0,0.0,57.0,2.0,27.0,0.0
509.0,,0.0,Travel,0.0,1.0,73.0,0.0,42.0,0.0
510.0,232.85,14.0,Grocery,0.0,0.0,27.0,2.0,29.0,0.0
511.0,,19.0,Travel,0.0,1.0,62.0,4.0,57.0,0.0
512.0,97.51,20.0,Grocery,0.0,0.0,95.0,1.0,18.0,0.0
513.0,485.82,17.0,Grocery,0.0,0.0,39.0,3.0,26.0,0.0
514.0,361.87,12.0,Clothing,0.0,0.0,62.0,2.0,37.0,0.0
515.0,8.33,23.0,Electronics,0.0,,49.0,3.0,55.0,0.0
516.0,,1.0,Clothing,0.0,,85.0,0.0,35.0,0.0
517.0,85.02,18.0,Clothing,0.0,0.0,74.0,3.0,46.0,0.0
518.0,299.46,14.0,Clothing,0.0,0.0,34.0,2.0,54.0,0.0
519.0,785.57,11.0,Travel,1.0,0.0,74.0,1.0,66.0,0.0
520.0,29.34,14.0,,0.0,0.0,66.0,,29.0,0.0
521.0,162.31,17.0,Food,0.0,0.0,95.0,4.0,54.0,0.0
522.0,86.31,13.0,Electronics,0.0,0.0,76.0,6.0,49.0,0.0
523.0,630.67,5.0,Clothing,1.0,1.0,70.0,2.0,29.0,0.0
524.0,332.26,11.0,Grocery,0.0,0.0,64.0,4.0,54.0,0.0
525.0,327.99,19.0,Electronics,0.0,0.0,82.0,3.0,56.0,0.0
error_transaction_id,113.83,22.0,Food,0.0,0.0,48.0,3.0,29.0,0.0
527.0,96.45,5.0,Food,0.0,0.0,93.0,0.0,50.0,0.0
528.0,57.49,8.0,Clothing,0.0,0.0,64.0,2.0,60.0,0.0
529.0,10.44,3.0,Food,0.0,0.0,44.0,1.0,49.0,0.0
530.0,,16.0,Food,0.0,0.0,53.0,2.0,50.0,0.0
531.0,301.7,1.0,Electronics,0.0,0.0,61.0,,41.0,0.0
532.0,1471.04,15.0,ELECTRONICS,1.0,0.0,44.0,3.0,48.0,0.0
533.0,1025.08,23.0,Clothing,1.0,0.0,42.0,2.0,,0.0
534.0,145.92,13.0,Grocery,0.0,0.0,28.0,3.0,47.0,0.0
535.0,263.75,7.0,Clothing,0.0,0.0,35.0,1.0,43.0,0.0
536.0,521.31,13.0,Travel,0.0,0.0,88.0,3.0,19.0,0.0
537.0,341.06,1.0,Food,0.0,0.0,76.0,3.0,,0.0
249876.49791231734,51.15,15.0,Grocery,0.0,0.0,67.0,2.0,34.0,0.0
539.0,107.79,3.0,Electronics,0.0,0.0,38.0,5.0,18.0,1.0
540.0,24.89,0.0,Travel,0.0,0.0,69.0,1.0,69.0,0.0
249876.49791231734,554.44,error_transaction_hour,Travel,0.0,0.0,52.0,1.0,48.0,0.0
542.0,167.73,19.0,Food,1.0,0.0,28.0,3.0,46.0,
543.0,46.73,13.0,Electronics,0.0,0.0,40.0,1.0,28.0,0.0
544.0,200.49,7.0,Grocery,0.0,0.0,62.0,2.0,62.0,0.0
545.0,173.28,2.0,Electronics,0.0,0.0,87.0,1.0,21.0,0.0
546.0,79.82,4.0,Food,1.0,0.0,47.0,2.0,53.0,0.0
547.0,,5.0,Travel,0.0,0.0,44.0,2.0,25.0,0.0
548.0,200.42,21.0,Food,0.0,1.0,,1.0,53.0,0.0
549.0,132.23,578.7406093489149,Clothing,,0.0,45.0,2.0,64.0,0.0
550.0,266.37,5.0,NAN,0.0,0.0,66.0,1.0,38.0,0.0
551.0,132.18,5.0,Food,0.0,0.0,93.0,1.0,28.0,0.0
552.0,344.12,3.0,Grocery,1.0,0.0,38.0,3.0,29.0,1.0
553.0,144.5,6.0,Grocery,1.0,0.0,94.0,,43.0,0.0
554.0,148.16,23.0,Grocery,0.0,0.0,29.0,2.0,44.0,0.0
555.0,376.7,18.0,Clothing,0.0,0.0,48.0,2.0,51.0,0.0
556.0,93.0,6.0,Electronics,0.0,0.0,53.0,1.0,27.0,0.0
557.0,25.9,2.0,Grocery,0.0,0.0,26.0,3.0,26.0,0.0
558.0,5.26,7.0,Clothing,0.0,0.0,30.0,,56.0,0.0
,253.27,0.0,GROCERY,0.0,0.0,58.0,3.0,30.0,0.0
560.0,174.31,0.0,Clothing,0.0,0.0,46.0,2.0,29.0,0.0
561.0,219.18,13.0,Grocery,0.0,0.0,28.0,2.0,34.0,0.0
562.0,43.11,5.0,Electronics,0.0,0.0,30.0,2.0,21.0,0.0
563.0,26.39,9.0,Food,0.0,0.0,91.0,2.0,56.0,0.0
564.0,2.64,13.0,Grocery,0.0,0.0,87.0,2.0,45.0,0.0
565.0,77.7,3.0,Food,0.0,0.0,97.0,0.0,58.0,0.0
566.0,160.45,5.0,Grocery,0.0,0.0,92.0,4.0,37.0,0.0
567.0,89.64,15.0,Electronics,0.0,0.0,58.0,2.0,24.0,0.0
568.0,103.56,20.0,Food,0.0,0.0,96.0,2.0,25.0,0.0
569.0,422.11,0.0,Clothing,0.0,0.0,58.0,6.0,52.0,0.0
570.0,77.06,5.0,Grocery,0.0,0.0,81.0,3.0,46.0,0.0
571.0,129.87,8.0,Grocery,0.0,0.0,61.0,2.0,64.0,0.0
572.0,275.56,,Clothing,0.0,0.0,30.0,6.0,32.0,0.0
573.0,90.91,11.0,Electronics,0.0,0.0,95.0,3.0,48.0,0.0
574.0,175.16,2.0,Travel,0.0,0.0,69.0,,29.0,0.0
575.0,356.97,10.0,Grocery,0.0,0.0,65.0,1.0,38.0,0.0
576.0,8813.402647488014,14.0,Clothing,1.0,0.0,29.0,2.0,65.0,0.0
577.0,28.63,2.0,Travel,0.0,0.0,84.0,4.0,33.0,0.0
578.0,470.1,13.0,Grocery,0.0,0.0,91.0,2.0,56.0,0.0
579.0,121.95,1.0,Food,0.0,0.0,41.0,2.0,49.0,0.0
580.0,53.77,3.0,Clothing,0.0,0.0,89.0,1.0,23.0,0.0
,110.63,18.0,Food,0.0,1.0,79.0,4.0,,0.0
582.0,704.46,,Electronics,,0.0,33.0,2.0,49.0,0.0
583.0,122.13,1.0,Travel,0.0,1.0,28.0,1.0,35.0,1.0
584.0,71.75,16.0,Clothing,0.0,0.0,66.0,1.0,61.0,0.0
585.0,180.63,2.0,Grocery,0.0,0.0,70.0,1.0,27.0,0.0
586.0,49.43,9.0,Grocery,1.0,,98.0,6.0,46.0,0.0
587.0,14.2,15.0,Travel,0.0,0.0,25.0,4.0,26.0,0.0
,error_amount,21.0,Food,0.0,0.0,41.0,2.0,30.0,0.0
589.0,24.66,8.0,Food,0.0,0.0,31.0,3.0,68.0,0.0
590.0,29.66,10.0,Clothing,0.0,0.0,29.0,1.0,44.0,0.0
591.0,26.9,20.0,Clothing,1.0,0.0,76.0,2.0,,0.0
592.0,184.34,error_transaction_hour,Food,0.0,0.0,77.0,2.0,25.0,0.0
593.0,36.13,2.0,Clothing,0.0,0.0,27.0,3.0,19.0,0.0
,76.35,15.0,Food,0.0,0.0,86.0,2.0,2168.5517593064765,0.0
595.0,408.78,20.0,TRAVEL,0.0,0.0,56.0,,21.0,0.0
596.0,115.63,20.0,Clothing,0.0,0.0,,1.0,27.0,0.0
597.0,198.23,20.0,Food,0.0,1.0,77.0,5.0,31.0,0.0
598.0,34.04,11.0,Clothing,0.0,0.0,36.0,0.0,42.0,0.0
599.0,38.44,22.0,Grocery,0.0,0.0,29.0,2.0,58.0,0.0
600.0,7.51,4.0,Grocery,0.0,0.0,28.0,1.0,31.0,0.0
601.0,33.31,,Electronics,0.0,0.0,80.0,2.0,27.0,0.0
602.0,58.78,8.0,Food,1.0,,88.0,1.0,25.0,0.0
603.0,35.07,20.0,Electronics,1.0,0.0,69.0,1.0,23.0,0.0
604.0,error_amount,17.0,Food,,0.0,84.0,100.66462167689161,22.0,0.0
605.0,23.14,20.0,Clothing,1.0,0.0,44.0,4.0,38.0,0.0
606.0,111.17,7.0,Food,0.0,0.0,77.0,2.0,66.0,0.0
607.0,41.6,11.0,Grocery,0.0,0.0,97.0,4.0,40.0,0.7656186198448346
608.0,,19.0,Clothing,0.0,0.0,,1.0,54.0,0.0
609.0,126.0,1.0,Grocery,0.0,,54.0,6.0,36.0,0.0
610.0,211.04,9.0,Clothing,0.0,0.0,44.0,4.0,66.0,0.0
611.0,7.22,18.0,Food,0.0,0.0,76.0,5.0,37.0,0.0
612.0,289.17,8.0,Food,1.0,0.0,60.0,0.0,27.0,0.0
613.0,177.95,23.0,Grocery,0.0,0.0,,4.0,35.0,0.0
error_transaction_id,15.35,7.0,Travel,0.0,1.0,25.0,2.0,37.0,0.0
615.0,372.26,23.0,Food,0.0,0.0,3091.5985282093216,4.0,65.0,0.0
616.0,456.6,23.0,Travel,0.0,0.0,72.0,2.0,28.0,0.0
617.0,11.34,23.0,Clothing,0.0,0.0,96.0,1.0,32.0,0.0
618.0,58.35,0.0,Travel,0.0,1.0,29.0,4.0,,
619.0,295.37,5.0,Grocery,0.0,0.0,64.0,4.0,28.0,0.0
620.0,248.28,11.0,Electronics,0.0,0.0,69.0,,69.0,0.0
621.0,36.72,23.0,Electronics,0.0,1.0,55.0,0.0,46.0,0.0
622.0,42.28,18.0,Grocery,0.0,0.0,39.0,1.0,57.0,0.0
623.0,83.3,16.0,Electronics,1.0,0.0,82.0,1.0,56.0,0.0
624.0,119.28,1.0,Grocery,0.0,0.0,77.0,1.0,18.0,0.0
625.0,8813.402647488014,10.0,Food,1.0,0.0,69.0,2.0,64.0,0.0
626.0,82.86,17.0,Travel,0.0,0.0,91.0,0.0,44.0,0.0
627.0,111.76,22.0,Electronics,0.0,0.0,66.0,0.0,52.0,0.0
628.0,247.72,21.0,Food,0.0,0.0,48.0,5.0,,0.0
629.0,6.73,10.0,Electronics,0.0,0.0,62.0,3.0,29.0,0.0
630.0,,17.0,Clothing,0.0,0.0,75.0,4.0,45.0,0.0
631.0,error_amount,7.0,Grocery,0.0,0.0,48.0,3.0,65.0,0.0
632.0,406.04,14.0,Grocery,0.0,0.0,57.0,1.0,36.0,0.0
633.0,129.02,8.0,Food,1.0,0.0,43.0,,46.0,0.0
634.0,136.72,14.0,Clothing,0.0,0.0,49.0,1.0,59.0,0.0
635.0,20.41,,Travel,1.0,0.0,94.0,1.0,59.0,0.0
636.0,106.77,19.0,Clothing,0.0,0.0,73.0,,35.0,0.0
637.0,136.91,12.0,Clothing,0.0,0.0,41.0,2.0,51.0,0.0
638.0,,12.0,Travel,0.0,0.0,45.0,2.0,68.0,0.0
639.0,56.46,0.0,Travel,0.0,0.0,67.0,3.0,36.0,0.0
640.0,85.26,19.0,Clothing,0.0,1.0,46.0,3.0,41.0,0.0
641.0,3.65,3.0,Electronics,0.0,0.0,87.0,1.0,51.0,0.0
642.0,error_amount,23.0,Electronics,0.0,0.0,48.0,1.0,49.0,0.0
643.0,42.76,3.0,Clothing,0.0,0.0,57.0,1.0,19.0,0.0
644.0,71.41,3.0,Electronics,0.0,0.0,91.0,2.0,49.0,0.0
645.0,22.96,12.0,Travel,0.0,0.0,41.0,2.0,25.0,0.0
646.0,398.17,1.0,Travel,1.0,1.0,72.0,2.0,62.0,1.0
647.0,162.07,22.0,Electronics,1.0,0.0,,2.0,26.0,0.0
648.0,204.59,578.7406093489149,Travel,0.0,0.0,49.0,2.0,40.0,0.0
649.0,280.21,3.0,Grocery,0.0,0.0,96.0,0.0,46.0,0.0
650.0,124.21,5.0,Travel,0.0,0.0,84.0,0.0,24.0,0.0
651.0,16.37,2.0,Clothing,0.0,0.0,53.0,1.0,22.0,0.0
652.0,138.65,,Food,0.0,,36.0,1.0,57.0,0.0
653.0,159.11,5.0,Electronics,0.0,1.0,,1.0,2168.5517593064765,
654.0,246.28,2.0,Electronics,0.0,0.0,77.0,1.0,57.0,0.0
655.0,101.71,,Travel,0.0,0.0,85.0,3.0,20.0,0.0
656.0,24.57,9.0,Travel,1.0,1.0,55.0,6.0,27.0,1.0
657.0,60.08,,Food,0.0,0.0,72.0,2.0,57.0,0.0
658.0,81.2,8.0,Food,0.0,0.0,71.0,1.0,46.0,0.0
659.0,186.88,5.0,Clothing,0.0,1.0,,0.0,62.0,0.0
660.0,152.24,19.0,Grocery,0.0,0.0,91.0,0.0,36.0,0.0
661.0,79.24,10.0,Clothing,0.0,0.0,88.0,2.0,42.0,0.0
662.0,775.12,6.0,Electronics,0.0,0.0,41.0,2.0,37.0,
663.0,167.55,17.0,Travel,0.0,0.0,68.0,3.0,64.0,0.0
664.0,48.74,3.0,Clothing,0.0,0.0,29.0,3.0,55.0,0.0
error_transaction_id,19.32,4.0,Travel,0.0,0.0,86.0,4.0,63.0,0.0
666.0,29.86,3.0,Travel,0.0,1.0,87.0,4.0,27.0,0.0
667.0,50.82,3.0,Clothing,0.0,0.0,63.0,2.0,68.0,0.0
668.0,error_amount,12.0,Clothing,0.0,0.0,96.0,1.0,28.0,0.0
669.0,37.17,15.0,Food,0.0,0.0,66.0,1.0,31.0,0.0
670.0,60.41,13.0,Grocery,0.0,0.0,45.0,3.0,68.0,0.0
671.0,34.27,10.0,Food,0.0,0.0,71.0,3.0,48.0,0.0
672.0,408.74,,Grocery,0.0,0.0,98.0,,22.0,0.0
673.0,15.05,21.0,Clothing,0.0,1.0,52.0,,60.0,0.0
674.0,133.81,13.0,Grocery,0.0,0.0,45.0,0.0,45.0,0.0
675.0,95.1,23.0,Electronics,0.0,1.0,52.0,1.0,36.0,0.0
676.0,726.96,23.0,Food,0.0,4.309730005094243,43.0,2.0,50.0,0.0
677.0,21.39,6.0,Food,0.0,1.0,87.0,3.0,19.0,0.0
678.0,91.31,10.0,Food,0.0,0.0,76.0,1.0,46.0,0.0
679.0,628.03,3.0,Travel,,0.0,62.0,3.0,35.0,0.0
680.0,361.12,6.0,Travel,0.0,0.0,70.0,3.0,63.0,0.0
681.0,305.76,15.0,Clothing,0.0,0.0,48.0,2.0,27.0,0.0
682.0,53.69,5.0,Clothing,0.0,0.0,69.0,4.0,55.0,0.0
683.0,33.73,5.0,Travel,1.0,0.0,33.0,2.0,32.0,0.0
,198.82,1.0,Food,0.0,0.0,33.0,2.0,39.0,0.0
685.0,477.07,23.0,Travel,0.0,0.0,45.0,1.0,44.0,0.0
686.0,146.46,7.0,Grocery,0.0,0.0,48.0,1.0,44.0,0.0
687.0,152.59,6.0,Food,0.0,0.0,88.0,2.0,39.0,0.0
688.0,59.13,23.0,Travel,0.0,0.0,64.0,3.0,38.0,0.0
689.0,264.15,13.0,Clothing,0.0,0.0,98.0,2.0,48.0,0.0
690.0,37.27,8.0,Travel,0.0,0.0,76.0,3.0,51.0,0.0
691.0,70.4,14.0,Electronics,,0.0,,1.0,23.0,0.0
692.0,99.75,21.0,Travel,0.0,0.0,27.0,0.0,30.0,0.0
693.0,127.53,,Food,0.0,0.0,37.0,4.0,57.0,0.0
694.0,49.97,11.0,Travel,0.0,0.0,45.0,1.0,32.0,0.0
,21.96,22.0,,0.0,0.0,32.0,2.0,44.0,0.0
696.0,169.78,18.0,Grocery,1.0,,97.0,5.0,48.0,0.0
,61.3,12.0,Electronics,0.0,0.0,25.0,3.0,65.0,0.0
error_transaction_id,156.68,6.0,Food,0.0,0.0,,1.0,59.0,0.0
,30.18,9.0,Clothing,0.0,0.0,60.0,4.0,40.0,0.0
700.0,error_amount,9.0,Electronics,0.0,0.0,46.0,0.0,63.0,0.0
701.0,136.9,1.0,Travel,0.0,0.0,60.0,100.66462167689161,52.0,0.0
